date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,F,17.0,Rural,LE3,Apart,0,1,Teacher,Services,No,No,65824.0,5,3.26,2.7
29/04/2018,F,17.0,Rural,GT3,Together,3,0,Services,Health,No,No,47263.0,3,3.6,3.12
29/04/2018,M,18.0,Rural,GT3,Together,0,1,,Teacher,No,No,38191.0,3,2.93,2.49
29/04/2018,F,18.0,Rural,GT3,Together,3,2,Health,Teacher,No,No,43514.0,1,3.6,3.26
29/04/2018,M,17.0,Rural,LE3,Together,0,2,Health,Business,No,No,57734.0,1,3.95,3.32
29/04/2018,F,18.0,Urban,GT3,Together,4,4,Other,Business,No,No,91077.0,1,4.48,4.26
29/04/2018,M,17.0,Rural,GT3,Together,2,0,Health,Services,Yes,No,70120.0,4,5.0,4.26
29/04/2018,M,18.0,Rural,GT3,Together,3,2,Other,Teacher,No,Yes,49500.0,1,2.61,2.47
29/04/2018,M,,Urban,LE3,Together,0,4,Services,Teacher,No,No,79992.0,5,3.19,2.58
29/04/2018,M,18.0,Rural,GT3,Together,3,2,Other,Farmer,No,No,50133.0,1,3.6,3.08
29/04/2018,M,17.0,Rural,LE3,Apart,3,0,Health,Health,No,No,46405.0,4,3.89,3.23
29/04/2018,M,18.0,Urban,LE3,Together,2,1,At_home,Health,No,No,105269.0,1,4.04,3.7
29/04/2018,F,17.0,Rural,GT3,Together,2,2,Other,Services,No,No,51874.0,1,3.4,3.09
29/04/2018,M,17.0,Urban,GT3,Together,3,4,Teacher,Teacher,No,No,111457.0,5,2.16,2.0
29/04/2018,M,18.0,Rural,LE3,Together,0,4,At_home,Farmer,No,No,42085.0,5,4.47,3.56
29/04/2018,F,18.0,Rural,GT3,Together,2,4,Other,Teacher,No,No,70702.0,5,4.13,3.63
29/04/2018,F,17.0,Rural,LE3,Together,3,4,Teacher,Business,No,No,54347.0,1,4.26,4.0
29/04/2018,M,17.0,Urban,GT3,Together,1,2,At_home,Services,Yes,No,83502.0,5,3.66,2.57
29/04/2018,M,19.0,Urban,GT3,Apart,0,4,Other,Health,Yes,No,78848.0,3,4.03,3.37
29/04/2018,M,17.0,Urban,LE3,Together,2,4,Services,Teacher,Yes,No,97421.0,2,2.5,2.07
29/04/2018,M,19.0,Rural,GT3,Together,3,2,Teacher,Services,Yes,No,54426.0,2,3.1,2.6
29/04/2018,F,19.0,Urban,GT3,Together,0,1,Services,Health,No,No,69695.0,5,4.58,3.78
29/04/2018,M,19.0,Rural,LE3,Together,1,2,Health,Teacher,No,No,45860.0,4,3.82,3.14
29/04/2018,M,18.0,Urban,GT3,Together,0,1,Other,Farmer,No,No,90710.0,5,5.0,4.11
29/04/2018,F,18.0,Rural,GT3,Together,3,0,Other,Services,No,No,65411.0,5,3.17,2.42
29/04/2018,M,17.0,Urban,GT3,Apart,0,4,Teacher,Teacher,No,No,73843.0,1,5.0,4.66
29/04/2018,F,19.0,Urban,LE3,Apart,2,4,Other,Health,No,No,106152.0,4,5.0,4.41
29/04/2018,M,18.0,Rural,LE3,Together,1,1,Health,Health,No,No,45573.0,5,3.38,2.7
29/04/2018,F,18.0,Urban,GT3,Apart,3,2,Other,Farmer,Yes,No,118334.0,3,3.5,2.86
29/04/2018,M,18.0,Urban,LE3,Apart,4,4,At_home,Services,No,No,115737.0,2,4.61,4.65
29/04/2018,F,18.0,Rural,LE3,Together,0,3,Services,Services,Yes,No,63767.0,3,3.43,2.63
29/04/2018,F,18.0,Rural,GT3,Together,1,2,Health,Teacher,No,No,58256.0,3,3.63,2.99
29/04/2018,M,19.0,Rural,GT3,Together,3,3,Health,Health,No,No,76634.0,3,3.32,2.8
29/04/2018,F,19.0,Urban,GT3,Together,1,4,Services,Health,No,No,111705.0,4,3.34,2.97
29/04/2018,F,19.0,Rural,GT3,Together,1,4,Services,Farmer,Yes,No,32002.0,4,3.88,3.12
29/04/2018,F,19.0,Urban,LE3,Together,3,2,Health,Farmer,No,No,96623.0,4,3.62,3.02
29/04/2018,F,17.0,Urban,LE3,Together,4,1,Services,Services,No,No,126815.0,2,2.44,2.25
29/04/2018,F,19.0,Rural,GT3,Together,2,4,Teacher,Health,Yes,No,57251.0,1,4.74,4.2
29/04/2018,M,18.0,Rural,GT3,Together,1,0,Services,Teacher,Yes,No,42707.0,5,4.84,3.79
29/04/2018,M,19.0,Urban,GT3,Together,1,3,At_home,Business,No,No,94117.0,5,4.13,3.4
29/04/2018,F,17.0,Rural,GT3,Together,1,1,At_home,Teacher,Yes,No,52743.0,1,3.88,3.19
29/04/2018,M,18.0,Urban,GT3,Together,3,2,Teacher,Farmer,No,No,90790.0,5,3.19,2.52
29/04/2018,F,19.0,Rural,GT3,Together,3,2,Services,Teacher,No,No,72620.0,3,3.5,3.04
29/04/2018,F,19.0,Urban,GT3,Together,3,1,At_home,Health,No,No,95596.0,2,4.51,4.35
29/04/2018,M,19.0,Urban,GT3,Together,0,4,Other,Services,No,No,95339.0,5,4.19,3.48
29/04/2018,M,18.0,Rural,LE3,Together,2,0,Services,Business,No,No,69121.0,2,4.1,3.21
29/04/2018,F,18.0,Rural,GT3,Together,1,4,Teacher,Services,No,No,72995.0,1,4.12,3.81
29/04/2018,M,17.0,Rural,GT3,Together,1,4,Services,Business,No,No,71446.0,5,4.49,3.96
29/04/2018,F,18.0,Urban,GT3,Together,3,2,Health,Business,Yes,No,100698.0,2,4.39,3.72
29/04/2018,M,18.0,Urban,GT3,Together,1,3,Health,Health,Yes,No,109632.0,3,4.25,3.46
29/04/2018,F,19.0,Rural,GT3,Together,2,1,At_home,Health,No,No,49716.0,3,3.57,2.79
29/04/2018,M,18.0,Urban,GT3,Together,2,3,Health,Farmer,No,No,105806.0,1,4.89,4.44
29/04/2018,F,19.0,Rural,LE3,Apart,4,2,Teacher,Farmer,Yes,No,62868.0,4,3.48,2.77
29/04/2018,M,19.0,Urban,GT3,Together,3,2,At_home,Business,No,No,111130.0,5,3.24,2.57
29/04/2018,F,18.0,Rural,LE3,Together,3,2,Teacher,Farmer,No,No,46125.0,3,3.43,2.87
29/04/2018,M,17.0,Rural,LE3,Together,2,3,Teacher,Health,No,No,76972.0,3,3.03,2.61
29/04/2018,F,17.0,Urban,LE3,Apart,1,4,Health,Farmer,No,No,105115.0,1,4.18,3.61
29/04/2018,F,18.0,Rural,GT3,Together,2,1,Health,Business,Yes,No,71476.0,3,3.79,3.19
29/04/2018,M,17.0,Rural,LE3,Together,2,2,Teacher,Services,Yes,No,64046.0,5,4.53,3.82
29/04/2018,M,19.0,Urban,GT3,Together,2,1,Health,Teacher,No,No,97760.0,1,2.21,2.0
29/04/2018,M,,Rural,GT3,Together,2,4,Health,Farmer,Yes,No,45114.0,2,3.94,3.38
29/04/2018,F,18.0,Rural,LE3,Together,1,0,Health,Health,No,No,30637.0,1,3.63,3.11
29/04/2018,F,17.0,Urban,GT3,Together,1,3,Services,Services,No,No,108634.0,5,3.58,2.91
29/04/2018,M,17.0,Rural,GT3,Together,1,1,Teacher,Health,No,No,53177.0,5,3.12,2.55
29/04/2018,M,19.0,Urban,GT3,Together,2,2,Other,Farmer,No,No,110776.0,2,3.83,3.44
29/04/2018,M,18.0,Rural,GT3,Together,2,4,Teacher,Business,No,No,58600.0,1,3.3,2.74
29/04/2018,F,17.0,Rural,GT3,Together,2,3,At_home,Teacher,No,No,51251.0,5,4.79,4.05
29/04/2018,M,18.0,Rural,GT3,Together,1,3,Health,Teacher,No,No,56809.0,5,4.21,3.37
29/04/2018,F,17.0,Rural,LE3,Apart,1,2,Health,Services,No,No,53756.0,2,4.44,3.64
29/04/2018,M,19.0,Rural,LE3,Together,3,4,Other,Teacher,No,No,78368.0,4,2.67,2.22
29/04/2018,F,19.0,Rural,LE3,Together,3,2,At_home,Business,No,No,51649.0,1,4.38,3.81
29/04/2018,M,18.0,Urban,GT3,Together,2,4,Services,Health,Yes,No,86366.0,5,4.31,3.42
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Teacher,Business,Yes,No,46880.0,3,3.54,2.66
29/04/2018,F,17.0,Urban,LE3,Together,1,2,Services,Services,No,No,87783.0,2,3.68,3.08
29/04/2018,F,19.0,Rural,LE3,Together,3,1,At_home,Services,No,No,62226.0,4,3.16,2.78
29/04/2018,F,18.0,Rural,GT3,Together,3,2,Other,Teacher,No,No,81209.0,4,3.6,2.99
29/04/2018,M,18.0,Urban,GT3,Together,2,1,At_home,Business,No,Yes,80320.0,2,4.17,3.62
29/04/2018,M,18.0,Urban,GT3,Together,2,4,Other,Health,No,No,83727.0,4,3.36,2.85
29/04/2018,F,17.0,Urban,GT3,Together,2,3,Services,Business,No,No,86724.0,5,3.82,3.16
29/04/2018,F,17.0,Rural,GT3,Together,2,4,Services,Health,No,Yes,74211.0,4,5.0,4.49
29/04/2018,M,17.0,Rural,LE3,Together,2,0,At_home,Health,No,No,54933.0,1,3.16,2.8
29/04/2018,M,17.0,Rural,GT3,Together,2,1,At_home,Business,No,No,48394.0,3,4.02,3.26
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Health,Farmer,No,No,74720.0,5,3.13,2.62
29/04/2018,F,19.0,Rural,GT3,Together,0,2,Other,Business,No,No,66417.0,2,2.83,2.3
29/04/2018,M,17.0,Urban,GT3,Together,4,2,Health,Health,No,No,104122.0,3,4.32,3.81
29/04/2018,M,17.0,Urban,GT3,Together,3,4,Teacher,Services,No,No,116137.0,5,3.54,2.86
29/04/2018,M,19.0,Rural,GT3,Together,1,2,Teacher,Services,No,No,61437.0,3,4.84,4.38
29/04/2018,M,17.0,Rural,GT3,Apart,2,1,At_home,Teacher,Yes,No,55519.0,4,4.17,3.3
29/04/2018,M,18.0,Urban,LE3,Together,0,4,,Services,No,No,72983.0,2,3.29,2.68
29/04/2018,M,17.0,Urban,GT3,Together,0,0,Teacher,Farmer,No,No,109656.0,2,3.23,2.84
29/04/2018,M,17.0,Urban,GT3,Together,1,4,Teacher,Health,No,No,75635.0,1,4.27,3.84
29/04/2018,F,18.0,Rural,GT3,Together,2,0,Health,Business,No,No,71837.0,4,3.12,2.36
29/04/2018,M,,Urban,LE3,Together,3,3,Health,Business,No,No,119019.0,1,3.1,2.83
29/04/2018,M,18.0,Rural,GT3,Together,2,0,Teacher,Farmer,No,No,79347.0,1,2.68,2.1
29/04/2018,F,18.0,Rural,LE3,Together,2,3,At_home,Services,No,No,54622.0,4,4.21,3.33
29/04/2018,F,17.0,Urban,GT3,Apart,2,0,Health,Health,No,No,113505.0,5,3.27,2.7
29/04/2018,M,18.0,Rural,LE3,Together,1,4,Teacher,Services,Yes,No,39439.0,1,4.03,3.27
29/04/2018,M,18.0,Rural,LE3,Together,0,2,Services,Teacher,No,No,52909.0,3,2.95,2.5
29/04/2018,M,19.0,Rural,GT3,Together,3,0,Health,Services,No,No,75341.0,5,2.74,2.29
29/04/2018,F,18.0,Rural,GT3,Together,4,3,Teacher,Teacher,Yes,No,77893.0,4,4.27,3.4
29/04/2018,F,18.0,Rural,GT3,Together,2,2,Other,Business,No,No,77189.0,2,3.7,3.43
29/04/2018,F,19.0,Rural,LE3,Apart,2,1,Health,Health,No,No,46403.0,5,3.36,2.69
29/04/2018,F,19.0,Rural,GT3,Together,4,0,Other,Teacher,Yes,No,79074.0,1,3.48,2.91
29/04/2018,F,17.0,Urban,GT3,Together,0,2,Health,Services,No,No,99869.0,3,3.49,2.75
29/04/2018,M,19.0,Urban,LE3,Together,3,0,Health,Services,No,No,112903.0,4,5.0,4.26
29/04/2018,M,17.0,Urban,LE3,Together,2,0,Other,Business,No,No,101953.0,2,3.97,3.07
29/04/2018,F,19.0,Urban,GT3,Together,2,1,At_home,Farmer,No,No,82311.0,3,3.89,3.15
29/04/2018,F,19.0,Urban,GT3,Together,1,3,Teacher,Farmer,No,No,102025.0,2,3.31,2.99
29/04/2018,M,17.0,Urban,GT3,Together,2,2,At_home,Services,No,No,95615.0,4,4.31,3.46
29/04/2018,F,19.0,Rural,GT3,Together,3,0,At_home,Farmer,No,No,73580.0,5,3.05,2.3
29/04/2018,M,17.0,Rural,GT3,Together,0,4,Teacher,Health,No,No,51320.0,1,4.14,3.46
29/04/2018,M,19.0,Rural,GT3,Together,2,4,Services,Farmer,No,Yes,77898.0,4,4.14,3.36
29/04/2018,M,18.0,Rural,GT3,Together,0,1,At_home,Health,No,No,48952.0,3,4.46,3.76
29/04/2018,M,19.0,Rural,LE3,Together,3,1,At_home,Services,No,No,57254.0,5,2.52,2.0
29/04/2018,F,17.0,Rural,GT3,Apart,2,4,At_home,Services,No,No,50227.0,2,4.53,4.2
29/04/2018,M,19.0,Rural,GT3,Together,3,2,Services,Services,No,No,53760.0,5,4.03,3.28
29/04/2018,F,17.0,Urban,GT3,Together,1,2,Health,Business,Yes,No,78826.0,5,3.31,2.6
29/04/2018,F,17.0,Rural,GT3,Together,0,2,Other,Farmer,Yes,No,38939.0,3,2.4,2.0
29/04/2018,F,18.0,Rural,GT3,Together,0,3,Other,Teacher,No,No,58436.0,1,3.54,3.02
29/04/2018,M,18.0,Rural,GT3,Together,1,1,Services,Teacher,No,Yes,47677.0,5,3.92,2.98
29/04/2018,M,17.0,Urban,LE3,Together,1,3,At_home,Services,Yes,No,78460.0,5,2.81,2.02
29/04/2018,M,19.0,Urban,GT3,Together,2,3,Other,Farmer,No,Yes,83673.0,1,3.25,2.79
29/04/2018,F,17.0,Rural,GT3,Together,0,2,Services,Health,Yes,No,52866.0,1,2.98,2.39
29/04/2018,F,17.0,Rural,LE3,Together,2,4,Teacher,Teacher,Yes,No,71158.0,2,3.52,3.15
29/04/2018,M,19.0,Urban,GT3,Together,1,1,,Services,Yes,No,79453.0,2,3.09,2.41
29/04/2018,F,19.0,Urban,LE3,Together,2,2,Teacher,Teacher,No,No,90904.0,1,5.0,4.74
29/04/2018,M,19.0,Rural,GT3,Together,3,2,At_home,Teacher,No,No,55396.0,4,4.36,3.78
29/04/2018,F,19.0,Rural,LE3,Together,2,2,Other,Teacher,No,No,63370.0,1,3.08,2.71
29/04/2018,M,17.0,Urban,GT3,Apart,4,1,Services,Services,No,No,106933.0,2,3.18,2.9
29/04/2018,F,17.0,Rural,LE3,Together,0,2,Health,Services,Yes,No,55349.0,3,2.84,2.19
29/04/2018,M,18.0,Urban,LE3,Apart,2,1,Other,Business,No,No,79334.0,3,3.7,2.91
29/04/2018,F,17.0,Urban,GT3,Together,2,1,Other,Business,Yes,Yes,106460.0,5,4.95,4.12
29/04/2018,F,19.0,Rural,GT3,Together,2,1,Other,Business,No,No,62268.0,3,4.58,4.11
29/04/2018,F,18.0,Urban,LE3,Together,2,3,Other,Teacher,No,No,97068.0,2,3.93,3.63
29/04/2018,M,19.0,Rural,GT3,Together,2,0,Services,Farmer,No,No,63247.0,3,3.61,2.86
29/04/2018,M,17.0,Rural,GT3,Together,2,3,Services,Services,Yes,No,58134.0,4,4.16,3.4
29/04/2018,M,18.0,Rural,GT3,Apart,2,1,Health,Business,Yes,No,51285.0,1,3.98,3.15
29/04/2018,M,19.0,Urban,LE3,Apart,4,0,Services,Farmer,No,No,120003.0,1,4.08,3.75
29/04/2018,M,18.0,Urban,GT3,Together,4,2,Services,Business,No,No,106367.0,2,3.93,3.61
29/04/2018,F,18.0,Urban,GT3,Together,1,1,At_home,Business,No,No,94136.0,5,4.09,3.11
29/04/2018,F,17.0,Rural,GT3,Together,0,2,At_home,Farmer,No,No,62787.0,1,2.88,2.68
29/04/2018,M,19.0,Rural,LE3,Together,3,2,Teacher,Business,No,No,64425.0,3,3.72,3.31
29/04/2018,M,18.0,Rural,LE3,Together,4,4,Health,Teacher,No,No,,4,3.95,3.59
29/04/2018,M,18.0,Rural,LE3,Together,1,4,At_home,Teacher,No,No,48961.0,5,3.52,3.08
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Health,Teacher,Yes,No,63443.0,5,2.99,2.35
29/04/2018,M,18.0,Rural,LE3,Together,4,3,Health,Health,No,No,63823.0,5,3.8,3.17
29/04/2018,F,18.0,Urban,GT3,Together,3,0,Other,Business,No,Yes,89873.0,1,5.0,4.74
29/04/2018,M,18.0,Urban,GT3,Together,1,2,Health,Health,No,No,75587.0,5,3.26,2.48
29/04/2018,F,19.0,Rural,GT3,Together,2,3,Other,Services,No,No,73713.0,2,3.71,3.14
29/04/2018,F,19.0,Urban,GT3,Together,4,1,Teacher,Farmer,No,No,110852.0,3,4.62,4.14
29/04/2018,M,19.0,Urban,LE3,Together,3,0,Teacher,Services,No,No,117535.0,4,4.95,4.38
29/04/2018,F,19.0,Rural,GT3,Together,3,1,Teacher,Health,No,No,47004.0,3,3.42,2.78
29/04/2018,M,17.0,Rural,GT3,Together,3,2,Other,Teacher,No,No,80496.0,2,4.43,3.7
29/04/2018,F,18.0,Urban,LE3,Together,1,2,Other,Business,No,No,97823.0,2,4.31,3.55
29/04/2018,M,19.0,Rural,LE3,Together,3,2,Teacher,Business,Yes,No,79377.0,3,3.47,2.78
29/04/2018,F,18.0,Rural,GT3,Together,1,2,Other,Teacher,No,No,37131.0,1,4.21,3.65
29/04/2018,F,18.0,Rural,GT3,Together,4,2,Services,Business,No,No,62696.0,2,3.69,3.17
29/04/2018,F,17.0,Urban,LE3,Together,1,3,Services,Farmer,No,No,95649.0,5,3.39,2.6
29/04/2018,F,19.0,Urban,GT3,Together,3,1,Other,Farmer,No,No,84099.0,4,4.92,4.4
29/04/2018,M,19.0,Rural,GT3,Apart,1,3,Other,Farmer,No,No,61571.0,4,4.22,3.72
29/04/2018,M,18.0,Rural,GT3,Together,2,3,At_home,Services,No,No,65580.0,2,2.71,2.33
29/04/2018,M,19.0,Rural,GT3,Together,0,3,At_home,Teacher,Yes,No,53664.0,5,3.72,2.94
29/04/2018,M,18.0,Rural,LE3,Apart,2,3,Health,Farmer,No,Yes,50582.0,3,3.46,2.96
29/04/2018,F,18.0,Urban,GT3,Together,3,2,Health,Health,No,No,106469.0,4,3.66,3.15
29/04/2018,M,17.0,Urban,GT3,Together,3,1,Health,Farmer,Yes,No,102402.0,5,4.14,3.33
29/04/2018,F,17.0,Rural,GT3,Together,2,2,Teacher,Services,No,No,59236.0,5,3.99,3.25
29/04/2018,F,17.0,Urban,GT3,Together,0,4,Services,Health,Yes,No,90110.0,1,4.73,4.1
29/04/2018,F,18.0,Urban,GT3,Together,4,2,Teacher,Teacher,Yes,No,108430.0,2,4.59,3.97
29/04/2018,M,19.0,Rural,GT3,Together,3,0,Other,Teacher,No,No,84407.0,5,3.01,2.52
29/04/2018,F,17.0,Urban,GT3,Together,3,0,At_home,Farmer,No,No,117948.0,3,3.74,3.19
29/04/2018,F,19.0,Urban,GT3,Together,3,4,Other,Health,No,No,97763.0,4,2.53,2.31
29/04/2018,M,17.0,Rural,GT3,Together,3,0,Other,Health,No,No,57029.0,1,3.15,2.82
29/04/2018,F,,Urban,GT3,Together,2,0,At_home,Farmer,No,No,113180.0,3,2.44,2.1
29/04/2018,F,18.0,Urban,GT3,Together,3,2,Other,Farmer,Yes,No,84652.0,4,2.78,2.2
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Health,Business,Yes,No,41834.0,2,4.71,4.04
29/04/2018,M,17.0,Rural,LE3,Together,3,2,At_home,Business,No,No,77219.0,3,4.29,3.7
29/04/2018,M,18.0,Urban,GT3,Together,3,2,Other,Farmer,No,No,102487.0,4,4.2,3.75
29/04/2018,M,19.0,Rural,GT3,Together,0,3,Health,Services,No,No,32084.0,1,4.56,4.23
29/04/2018,M,17.0,Urban,GT3,Together,1,0,Health,Business,No,No,84692.0,4,4.2,3.22
29/04/2018,M,18.0,Rural,LE3,Together,0,4,Services,Farmer,Yes,No,27655.0,5,3.74,2.98
29/04/2018,M,17.0,Rural,GT3,Together,0,2,Health,Health,No,No,65201.0,1,3.42,3.19
29/04/2018,M,18.0,Rural,LE3,Together,2,2,Teacher,Business,No,No,69082.0,3,4.9,4.33
29/04/2018,F,19.0,Rural,GT3,Together,3,4,At_home,Services,No,No,45272.0,2,4.65,4.4
29/04/2018,M,19.0,,LE3,Together,0,4,At_home,Teacher,Yes,No,65218.0,1,3.66,3.12
29/04/2018,F,18.0,Urban,LE3,Together,2,2,At_home,Health,No,No,105892.0,1,4.3,3.78
29/04/2018,M,18.0,Rural,GT3,Together,4,1,Other,Services,Yes,No,82471.0,1,2.0,2.0
29/04/2018,M,18.0,Urban,GT3,Together,3,4,Other,Services,No,Yes,101515.0,4,4.33,3.67
29/04/2018,M,19.0,Urban,GT3,Together,2,2,Teacher,Services,Yes,No,109307.0,5,3.47,2.73
29/04/2018,M,17.0,Rural,GT3,Apart,3,4,Health,Health,No,No,53145.0,2,5.0,4.8
29/04/2018,M,19.0,Rural,GT3,Together,2,4,Other,Services,No,No,52986.0,2,4.55,4.21
29/04/2018,F,18.0,Rural,GT3,Together,1,1,Health,Teacher,No,No,49088.0,5,2.52,2.02
29/04/2018,M,18.0,Urban,GT3,Together,0,4,Health,Business,No,No,70064.0,4,3.34,2.71
29/04/2018,F,19.0,Rural,GT3,Together,1,2,Other,Health,Yes,No,52196.0,4,3.84,2.83
29/04/2018,F,18.0,Urban,GT3,Together,1,3,Other,Services,No,No,81603.0,5,3.77,2.9
29/04/2018,M,19.0,Urban,GT3,Together,4,0,Teacher,Farmer,No,No,87488.0,5,3.74,3.09
29/04/2018,M,18.0,Rural,GT3,Together,3,4,Services,Business,No,No,65192.0,3,4.44,3.65
29/04/2018,F,17.0,Urban,LE3,Together,2,3,,Health,No,No,103897.0,4,3.45,2.9
29/04/2018,M,17.0,Urban,GT3,Together,2,3,Other,Farmer,No,No,93802.0,1,3.75,3.23
29/04/2018,M,18.0,Rural,LE3,Together,1,4,Other,Farmer,No,No,46411.0,2,4.79,4.14
29/04/2018,F,19.0,,GT3,Together,3,2,Health,Services,No,No,109666.0,4,4.8,4.37
29/04/2018,M,17.0,Urban,GT3,Together,3,2,Services,Health,No,Yes,120975.0,5,4.44,3.51
29/04/2018,F,19.0,Urban,GT3,Together,1,4,Other,Services,Yes,No,82770.0,1,3.57,3.3
29/04/2018,F,18.0,Rural,GT3,Together,0,3,Services,Teacher,Yes,Yes,32977.0,3,3.34,2.83
29/04/2018,M,19.0,Rural,LE3,Together,2,4,At_home,Farmer,Yes,No,72429.0,3,3.77,3.11
29/04/2018,M,17.0,Rural,GT3,Together,2,4,Health,Teacher,Yes,No,67031.0,1,3.82,3.04
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Teacher,Services,No,No,39549.0,1,3.78,3.35
29/04/2018,M,,Rural,LE3,Together,2,2,At_home,Business,Yes,No,55337.0,5,4.16,3.47
29/04/2018,M,18.0,Rural,GT3,Apart,2,1,Services,Farmer,Yes,No,62365.0,5,4.03,3.22
29/04/2018,F,18.0,Urban,LE3,Apart,1,3,Services,Business,No,No,90645.0,2,4.01,3.58
29/04/2018,M,18.0,Urban,LE3,Together,1,2,At_home,Health,No,No,94507.0,2,3.5,3.16
29/04/2018,M,17.0,Rural,GT3,Together,2,3,Services,Farmer,No,No,39973.0,3,3.02,2.44
29/04/2018,F,17.0,Urban,GT3,Together,3,1,Teacher,Teacher,No,No,88436.0,1,4.25,3.84
29/04/2018,F,18.0,Rural,GT3,Together,4,1,Teacher,Business,Yes,No,55086.0,3,3.84,3.37
29/04/2018,F,18.0,Rural,GT3,Apart,3,1,Services,Health,Yes,No,57740.0,5,4.07,3.1
29/04/2018,M,17.0,Rural,GT3,Together,3,0,Services,Farmer,No,No,65518.0,4,4.08,3.3
29/04/2018,F,17.0,Rural,LE3,Together,2,3,Teacher,Health,No,No,54851.0,5,2.48,2.19
29/04/2018,M,17.0,Rural,LE3,Together,2,1,Services,Teacher,No,No,74732.0,4,4.92,4.48
29/04/2018,M,17.0,Urban,GT3,Together,4,1,Other,Farmer,No,No,99842.0,1,3.43,2.95
29/04/2018,M,18.0,Rural,GT3,Together,1,0,Health,Health,Yes,No,59954.0,1,4.69,3.91
29/04/2018,F,17.0,Rural,GT3,Together,2,3,Other,Services,No,No,36745.0,1,4.08,3.59
29/04/2018,M,18.0,Rural,GT3,Together,2,4,Services,Farmer,No,No,47697.0,2,3.1,2.58
29/04/2018,M,19.0,Urban,LE3,Together,2,1,Services,Farmer,No,No,101933.0,2,3.34,2.74
29/04/2018,M,19.0,Urban,GT3,Apart,1,3,Health,Farmer,No,No,,4,3.35,2.69
29/04/2018,M,17.0,Urban,GT3,Apart,2,2,Services,Farmer,No,No,95161.0,3,3.39,3.0
29/04/2018,F,19.0,Rural,GT3,Together,3,1,Health,Services,No,No,58499.0,3,2.65,2.4
29/04/2018,F,19.0,Rural,LE3,Together,2,3,Teacher,Teacher,No,No,57641.0,4,3.28,2.88
29/04/2018,F,19.0,Urban,GT3,Together,3,1,Health,Services,No,No,115035.0,2,4.43,3.71
29/04/2018,M,17.0,Rural,LE3,Together,1,3,Health,Services,No,No,48651.0,5,4.5,3.92
29/04/2018,M,17.0,Urban,GT3,Together,4,0,Other,Health,No,No,94688.0,4,3.36,2.72
29/04/2018,M,19.0,Rural,LE3,Together,2,4,Services,Business,No,No,45988.0,3,2.58,2.28
29/04/2018,M,18.0,Rural,GT3,Together,2,0,Teacher,Business,No,No,58470.0,4,4.21,3.51
29/04/2018,M,19.0,Urban,GT3,Together,0,2,At_home,Health,No,No,102249.0,4,3.1,2.42
29/04/2018,F,17.0,Rural,LE3,Together,1,4,Health,Services,Yes,No,53849.0,1,3.15,2.55
29/04/2018,M,17.0,Rural,GT3,Together,2,0,At_home,Health,No,Yes,68697.0,2,3.62,3.23
29/04/2018,M,17.0,Rural,GT3,Together,2,2,Services,Farmer,No,No,42773.0,1,3.56,3.25
29/04/2018,M,19.0,Rural,GT3,Together,2,2,Health,Health,No,No,71092.0,2,3.29,2.88
29/04/2018,M,18.0,Rural,LE3,Apart,0,2,At_home,Health,No,No,54076.0,4,3.35,2.56
29/04/2018,M,17.0,Urban,LE3,Together,3,1,Other,Farmer,Yes,No,84587.0,2,3.47,2.94
29/04/2018,F,17.0,Rural,GT3,Together,3,0,At_home,Business,Yes,No,73124.0,3,3.34,2.61
29/04/2018,F,19.0,Rural,GT3,Together,1,3,Other,Farmer,No,No,45787.0,1,3.38,2.71
29/04/2018,F,18.0,Rural,LE3,Together,2,2,Teacher,Teacher,No,No,55448.0,4,3.6,2.92
29/04/2018,M,19.0,Urban,GT3,Together,3,3,Services,Health,Yes,No,85499.0,3,4.03,3.39
29/04/2018,M,17.0,Urban,LE3,Together,2,1,At_home,Health,Yes,No,78841.0,2,3.96,3.19
29/04/2018,M,18.0,Urban,GT3,Together,1,2,Health,Business,No,No,114890.0,2,3.45,2.99
29/04/2018,M,18.0,Urban,LE3,Together,2,2,Services,Services,No,No,100402.0,3,3.59,3.09
29/04/2018,F,17.0,Urban,LE3,Together,1,2,At_home,Farmer,No,No,93055.0,2,4.67,4.09
29/04/2018,M,18.0,Rural,LE3,Together,1,2,Health,Services,No,No,69827.0,1,4.44,3.92
29/04/2018,M,18.0,Urban,GT3,Together,1,1,Health,Teacher,No,No,70665.0,5,4.16,3.41
29/04/2018,M,19.0,Urban,GT3,Apart,2,1,Health,Farmer,Yes,No,107271.0,2,2.65,2.1
29/04/2018,M,17.0,Rural,GT3,Together,0,1,Health,Teacher,Yes,No,48237.0,4,3.87,2.94
29/04/2018,F,17.0,Urban,GT3,Together,4,2,At_home,Teacher,No,No,127988.0,2,3.36,2.98
29/04/2018,M,17.0,Urban,GT3,Together,1,1,,Teacher,No,No,98267.0,4,3.18,2.72
29/04/2018,M,17.0,Urban,GT3,Together,1,3,Other,Farmer,No,No,80774.0,2,3.57,3.12
